Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1736398323,"2025-01-09 04:52:03",B5665,KN5290,10393.68,881.552,190,124.36344909668,42.344940185547
1736398342,"2025-01-09 04:52:22",B5665,KN5290,10393.68,883.404,189,124.35587310791,42.310501098633
1736398353,"2025-01-09 04:52:33",B5665,KN5290,10393.68,881.552,189,124.35131072998,42.289028167725
1736398368,"2025-01-09 04:52:48",B5665,KN5290,10393.68,883.404,190,124.34413909912,42.255340576172
1736398382,"2025-01-09 04:53:02",B5665,KN5290,10393.68,885.256,190,124.33708190918,42.222660064697
1736398398,"2025-01-09 04:53:18",B5665,KN5290,10393.68,885.256,190,124.32997894287,42.189781188965
1736398412,"2025-01-09 04:53:32",B5665,KN5290,10393.68,887.108,190,124.32315826416,42.158199310303
1736398427,"2025-01-09 04:53:47",B5665,KN5290,10393.68,888.96,189,124.3159866333,42.124839782715
1736398442,"2025-01-09 04:54:02",B5665,KN5290,10393.68,888.96,189,124.30876922607,42.090858459473
1736398457,"2025-01-09 04:54:17",B5665,KN5290,10393.68,888.96,189,124.30200195312,42.05891418457
1736398472,"2025-01-09 04:54:32",B5665,KN5290,10393.68,890.812,189,124.29512786865,42.026641845703
1736398488,"2025-01-09 04:54:48",B5665,KN5290,10393.68,890.812,190,124.28813934326,41.993450164795
1736398503,"2025-01-09 04:55:03",B5665,KN5290,10393.68,892.664,190,124.28089904785,41.959579467773
1736398518,"2025-01-09 04:55:18",B5665,KN5290,10393.68,890.812,189,124.27414703369,41.927791595459
1736398533,"2025-01-09 04:55:33",B5665,KN5290,10393.68,892.664,189,124.26717376709,41.894668579102
1736398547,"2025-01-09 04:55:47",B5665,KN5290,10393.68,892.664,189,124.26035308838,41.861679077148
1736398563,"2025-01-09 04:56:03",B5665,KN5290,10393.68,890.812,189,124.25332641602,41.827980041504
1736398578,"2025-01-09 04:56:18",B5665,KN5290,10393.68,892.664,190,124.24636077881,41.7952003479
1736398593,"2025-01-09 04:56:33",B5665,KN5290,10393.68,888.96,189,124.23944854736,41.762561798096
1736398608,"2025-01-09 04:56:48",B5665,KN5290,10393.68,890.812,189,124.23243713379,41.729049682617
1736398623,"2025-01-09 04:57:03",B5665,KN5290,10393.68,888.96,189,124.22560119629,41.695949554443
1736398638,"2025-01-09 04:57:18",B5665,KN5290,10393.68,887.108,189,124.21884918213,41.66344833374
1736398653,"2025-01-09 04:57:33",B5665,KN5290,10393.68,887.108,189,124.21160888672,41.630168914795
1736398667,"2025-01-09 04:57:47",B5665,KN5290,10393.68,887.108,189,124.20446014404,41.597450256348
