Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1704508903,"2024-01-06 02:41:43",B2045,CA1308,0,0,331,113.803078,22.649128
1704508908,"2024-01-06 02:41:48",B2045,CA1308,0,0,331,113.803078,22.649128
1704508913,"2024-01-06 02:41:53",B2045,CA1308,0,1.852,331,113.803075,22.649142
1704508924,"2024-01-06 02:42:04",B2045,CA1308,0,5.556,331,113.803028,22.649231
1704508928,"2024-01-06 02:42:08",B2045,CA1308,0,7.408,331,113.802979,22.649311
1704508933,"2024-01-06 02:42:13",B2045,CA1308,0,9.26,331,113.802929,22.649414
1704508938,"2024-01-06 02:42:18",B2045,CA1308,0,11.112,331,113.802854,22.649551
1704508943,"2024-01-06 02:42:23",B2045,CA1308,0,12.964,331,113.802779,22.649689
1704508948,"2024-01-06 02:42:28",B2045,CA1308,0,14.816,331,113.802681,22.649852
1704508953,"2024-01-06 02:42:33",B2045,CA1308,0,11.112,331,113.802604,22.650009
1704508958,"2024-01-06 02:42:38",B2045,CA1308,0,9.26,331,113.802542,22.650124
1704508963,"2024-01-06 02:42:43",B2045,CA1308,0,7.408,331,113.802492,22.650215
1704508968,"2024-01-06 02:42:48",B2045,CA1308,0,9.26,331,113.802442,22.650307
1704508973,"2024-01-06 02:42:53",B2045,CA1308,0,5.556,331,113.802379,22.650421
1704508978,"2024-01-06 02:42:58",B2045,CA1308,0,3.704,331,113.80235,22.650468
1704508982,"2024-01-06 02:43:02",B2045,CA1308,0,1.852,331,113.802329,22.65049
1704508987,"2024-01-06 02:43:07",B2045,CA1308,0,0,331,113.802329,22.65049
1704508992,"2024-01-06 02:43:12",B2045,CA1308,0,0,331,113.802329,22.65049
1704509001,"2024-01-06 02:43:21",B2045,CA1308,0,0,331,113.802338,22.650492
1704509006,"2024-01-06 02:43:26",B2045,CA1308,0,0,331,113.802338,22.650492
1704509018,"2024-01-06 02:43:38",B2045,CA1308,0,0,331,113.802338,22.650492
1704509028,"2024-01-06 02:43:48",B2045,CA1308,0,0,331,113.802338,22.650492
1704509033,"2024-01-06 02:43:53",B2045,CA1308,0,0,331,113.802338,22.650492
1704509043,"2024-01-06 02:44:03",B2045,CA1308,0,0,331,113.802338,22.650492
1704509048,"2024-01-06 02:44:08",B2045,CA1308,0,0,331,113.802338,22.650492
1704509058,"2024-01-06 02:44:18",B2045,CA1308,0,0,331,113.802338,22.650492
1704509063,"2024-01-06 02:44:23",B2045,CA1308,0,0,331,113.802338,22.650492
1704509073,"2024-01-06 02:44:33",B2045,CA1308,0,0,331,113.802338,22.650492
1704509083,"2024-01-06 02:44:43",B2045,CA1308,0,0,331,113.802338,22.650492
1704509088,"2024-01-06 02:44:48",B2045,CA1308,0,0,331,113.802329,22.65049
1704509093,"2024-01-06 02:44:53",B2045,CA1308,0,0,331,113.802329,22.65049
1704509103,"2024-01-06 02:45:03",B2045,CA1308,0,0,331,113.802338,22.650492
1704509108,"2024-01-06 02:45:08",B2045,CA1308,0,0,331,113.802317,22.650524
1704509113,"2024-01-06 02:45:13",B2045,CA1308,0,0,331,113.802292,22.65057
1704509118,"2024-01-06 02:45:18",B2045,CA1308,0,5.556,331,113.802261,22.650631
1704509123,"2024-01-06 02:45:23",B2045,CA1308,0,7.408,334,113.802217,22.650707
1704509128,"2024-01-06 02:45:28",B2045,CA1308,0,9.26,334,113.80216,22.650818
1704509133,"2024-01-06 02:45:33",B2045,CA1308,0,11.112,334,113.802092,22.650936
1704509138,"2024-01-06 02:45:38",B2045,CA1308,0,12.964,334,113.80202,22.651085
1704509143,"2024-01-06 02:45:43",B2045,CA1308,0,9.26,334,113.801955,22.651199
1704509148,"2024-01-06 02:45:48",B2045,CA1308,0,3.704,334,113.801918,22.651248
1704509153,"2024-01-06 02:45:53",B2045,CA1308,0,0,334,113.801931,22.651248
1704509158,"2024-01-06 02:45:58",B2045,CA1308,0,0,334,113.801931,22.651248
1704509163,"2024-01-06 02:46:03",B2045,CA1308,0,0,334,113.801931,22.651248
1704509167,"2024-01-06 02:46:07",B2045,CA1308,0,0,334,113.80193,22.651245
1704509177,"2024-01-06 02:46:17",B2045,CA1308,0,0,334,113.801893,22.651306
1704509182,"2024-01-06 02:46:22",B2045,CA1308,0,5.556,331,113.801855,22.65136
1704509187,"2024-01-06 02:46:27",B2045,CA1308,0,7.408,331,113.80183,22.651428
1704509192,"2024-01-06 02:46:32",B2045,CA1308,0,9.26,331,113.801768,22.651531
1704509197,"2024-01-06 02:46:37",B2045,CA1308,0,11.112,334,113.801718,22.651634
1704509202,"2024-01-06 02:46:42",B2045,CA1308,0,12.964,334,113.801643,22.651772
1704509207,"2024-01-06 02:46:47",B2045,CA1308,0,11.112,334,113.801568,22.65192
1704509212,"2024-01-06 02:46:52",B2045,CA1308,0,9.26,334,113.80153,22.652023
1704509217,"2024-01-06 02:46:57",B2045,CA1308,0,9.26,334,113.801605,22.652115
1704509222,"2024-01-06 02:47:02",B2045,CA1308,0,9.26,334,113.801693,22.652184
1704509227,"2024-01-06 02:47:07",B2045,CA1308,0,11.112,334,113.801829,22.652249
1704509233,"2024-01-06 02:47:13",B2045,CA1308,0,9.26,334,113.801942,22.652298
1704509237,"2024-01-06 02:47:17",B2045,CA1308,0,7.408,334,113.802045,22.652342
1704509263,"2024-01-06 02:47:43",B2045,CA1308,0,0,334,113.802117,22.65239
1704509298,"2024-01-06 02:48:18",B2045,CA1308,0,0,334,113.802117,22.65239
1704509303,"2024-01-06 02:48:23",B2045,CA1308,0,0,334,113.802147,22.6524
1704509308,"2024-01-06 02:48:28",B2045,CA1308,0,9.26,334,113.802299,22.65247
1704509313,"2024-01-06 02:48:33",B2045,CA1308,0,12.964,334,113.802465,22.652552
1704509318,"2024-01-06 02:48:38",B2045,CA1308,0,14.816,61,113.802641,22.652641
1704509323,"2024-01-06 02:48:43",B2045,CA1308,0,14.816,61,113.802846,22.652738
1704509328,"2024-01-06 02:48:48",B2045,CA1308,0,14.816,64,113.803012,22.652808
1704509338,"2024-01-06 02:48:58",B2045,CA1308,0,14.816,64,113.803355,22.65268
1704509343,"2024-01-06 02:49:03",B2045,CA1308,0,12.964,126,113.803444,22.652505
1704509358,"2024-01-06 02:49:18",B2045,CA1308,0,16.668,151,113.803673,22.652005
1704509373,"2024-01-06 02:49:33",B2045,CA1308,0,118.528,151,113.804839,22.649895
1704509393,"2024-01-06 02:49:53",B2045,CA1308,-60.96,268.54,153,113.809865,22.640727
1704509408,"2024-01-06 02:50:08",B2045,CA1308,-22.86,335.212,153,113.81566,22.63014
1704509423,"2024-01-06 02:50:23",B2045,CA1308,137.16,344.472,151,113.822174,22.618894
1704509438,"2024-01-06 02:50:38",B2045,CA1308,335.28,346.324,154,113.828379,22.607582
1704509453,"2024-01-06 02:50:53",B2045,CA1308,533.4,342.62,154,113.83443,22.59604
1704509468,"2024-01-06 02:51:08",B2045,CA1308,716.28,348.176,155,113.840632,22.583862
1704509488,"2024-01-06 02:51:28",B2045,CA1308,922.02,344.472,154,113.846842,22.57169
1704509503,"2024-01-06 02:51:43",B2045,CA1308,1028.7,377.808,152,113.85372,22.55933
1704509518,"2024-01-06 02:51:58",B2045,CA1308,1089.66,424.108,152,113.861755,22.545547
1704509533,"2024-01-06 02:52:13",B2045,CA1308,1211.58,457.444,149,113.870748,22.530818
1704509548,"2024-01-06 02:52:28",B2045,CA1308,1341.12,431.516,139,113.881327,22.517923
1704509563,"2024-01-06 02:52:43",B2045,CA1308,1440.18,435.22,120,113.89445,22.507728
1704509578,"2024-01-06 02:52:58",B2045,CA1308,1516.38,438.924,89,113.91129,22.50462
1704509593,"2024-01-06 02:53:13",B2045,CA1308,1623.06,437.072,65,113.92857,22.50993
1704509608,"2024-01-06 02:53:28",B2045,CA1308,1737.36,463,61,113.94395,22.51758
1704509623,"2024-01-06 02:53:43",B2045,CA1308,1866.9,500.04,62,113.9625,22.52691
1704509638,"2024-01-06 02:53:58",B2045,CA1308,1981.2,516.708,62,113.98166,22.53616
1704509653,"2024-01-06 02:54:13",B2045,CA1308,2087.88,518.56,58,113.999384,22.545227
1704509668,"2024-01-06 02:54:28",B2045,CA1308,2202.18,516.708,34,114.01413,22.558842
1704509683,"2024-01-06 02:54:43",B2045,CA1308,2316.48,511.152,9,114.02125,22.576951
1704509698,"2024-01-06 02:54:58",B2045,CA1308,2438.4,507.448,348,114.02006,22.59604
1704509713,"2024-01-06 02:55:13",B2045,CA1308,2545.08,507.448,327,114.01212,22.61293
1704509728,"2024-01-06 02:55:28",B2045,CA1308,2651.76,505.596,320,113.99918,22.62785
1704509743,"2024-01-06 02:55:43",B2045,CA1308,2766.06,503.744,321,113.9858,22.64259
1704509758,"2024-01-06 02:55:58",B2045,CA1308,2880.36,503.744,321,113.97273,22.65725
1704509773,"2024-01-06 02:56:13",B2045,CA1308,2994.66,513.004,321,113.96006,22.67178
1704509788,"2024-01-06 02:56:28",B2045,CA1308,3101.34,518.56,321,113.94665,22.687134
1704509803,"2024-01-06 02:56:43",B2045,CA1308,3208.02,524.116,321,113.93377,22.70219
1704509818,"2024-01-06 02:56:58",B2045,CA1308,3284.22,555.6,320,113.91958,22.71824
1704509833,"2024-01-06 02:57:13",B2045,CA1308,3398.52,564.86,322,113.90467,22.73509
1704509848,"2024-01-06 02:57:28",B2045,CA1308,3505.2,572.268,321,113.89082,22.75099
1704509863,"2024-01-06 02:57:43",B2045,CA1308,3611.88,592.64,323,113.875732,22.768746
1704509878,"2024-01-06 02:57:58",B2045,CA1308,3726.18,607.456,332,113.863054,22.787796
1704509893,"2024-01-06 02:58:13",B2045,CA1308,3848.1,624.124,341,113.8531,22.8099
1704509908,"2024-01-06 02:58:28",B2045,CA1308,3977.64,631.532,345,113.846385,22.831778
1704509923,"2024-01-06 02:58:43",B2045,CA1308,4114.8,625.976,343,113.83929,22.8544
1704509938,"2024-01-06 02:58:58",B2045,CA1308,4251.96,629.68,344,113.832142,22.877289
1704509953,"2024-01-06 02:59:13",B2045,CA1308,4351.02,655.608,343,113.82475,22.9005
1704509968,"2024-01-06 02:59:28",B2045,CA1308,4503.42,674.128,344,113.81678,22.92567
1704509983,"2024-01-06 02:59:43",B2045,CA1308,4701.54,679.684,344,113.808921,22.950851
1704509998,"2024-01-06 02:59:58",B2045,CA1308,4914.9,687.092,344,113.801031,22.976486
1704510013,"2024-01-06 03:00:13",B2045,CA1308,5082.54,696.352,344,113.79349,23.000839
1704510028,"2024-01-06 03:00:28",B2045,CA1308,5227.32,714.872,344,113.7856,23.02571
1704510043,"2024-01-06 03:00:43",B2045,CA1308,5417.82,722.28,344,113.777261,23.052246
1704510058,"2024-01-06 03:00:58",B2045,CA1308,5600.7,729.688,345,113.768819,23.078924
1704510073,"2024-01-06 03:01:13",B2045,CA1308,5814.06,735.244,344,113.75961,23.10765
1704510088,"2024-01-06 03:01:28",B2045,CA1308,5920.74,740.8,344,113.752591,23.129791
1704510103,"2024-01-06 03:01:43",B2045,CA1308,6012.18,748.208,344,113.744049,23.156759
1704510118,"2024-01-06 03:01:58",B2045,CA1308,6217.92,750.06,344,113.73576,23.18307
1704510133,"2024-01-06 03:02:13",B2045,CA1308,6446.52,751.912,344,113.727163,23.21062
1704510148,"2024-01-06 03:02:28",B2045,CA1308,6621.78,759.32,344,113.71868,23.23755
1704510163,"2024-01-06 03:02:43",B2045,CA1308,6781.8,768.58,343,113.70994,23.26501
1704510178,"2024-01-06 03:02:58",B2045,CA1308,6934.2,779.692,344,113.70086,23.29349
1704510193,"2024-01-06 03:03:13",B2045,CA1308,7101.84,785.248,344,113.690694,23.325511
1704510208,"2024-01-06 03:03:28",B2045,CA1308,7254.24,783.396,344,113.681234,23.355584
1704510223,"2024-01-06 03:03:43",B2045,CA1308,7391.4,790.804,344,113.67218,23.384353
1704510238,"2024-01-06 03:03:58",B2045,CA1308,7536.18,800.064,344,113.66325,23.41255
1704510268,"2024-01-06 03:04:28",B2045,CA1308,7780.02,811.176,344,113.646323,23.465607
1704510283,"2024-01-06 03:04:43",B2045,CA1308,7901.94,825.992,344,113.63637,23.49701
1704510354,"2024-01-06 03:05:54",B2045,CA1308,8473.44,866.736,343,113.591054,23.638733
1704510388,"2024-01-06 03:06:28",B2045,CA1308,8679.18,888.96,344,113.567332,23.713291
1704510403,"2024-01-06 03:06:43",B2045,CA1308,8770.62,890.812,344,113.55578,23.74979
1704510418,"2024-01-06 03:06:58",B2045,CA1308,8846.82,890.812,344,113.54533,23.78288
1704510438,"2024-01-06 03:07:18",B2045,CA1308,8877.3,881.552,344,113.532359,23.823898
1704510453,"2024-01-06 03:07:33",B2045,CA1308,8877.3,881.552,344,113.524475,23.848846
1704510468,"2024-01-06 03:07:48",B2045,CA1308,8869.68,868.588,344,113.51496,23.87888
1704510483,"2024-01-06 03:08:03",B2045,CA1308,8869.68,863.032,344,113.50444,23.91183
1704510502,"2024-01-06 03:08:22",B2045,CA1308,8869.68,863.032,343,113.49243,23.9491
1704510517,"2024-01-06 03:08:37",B2045,CA1308,8869.68,868.588,343,113.48053,23.98595
1704510537,"2024-01-06 03:08:57",B2045,CA1308,8869.68,874.144,344,113.4682,24.02403
1704510552,"2024-01-06 03:09:12",B2045,CA1308,8869.68,875.996,344,113.45721,24.05829
1704510567,"2024-01-06 03:09:27",B2045,CA1308,8869.68,877.848,345,113.44736,24.08897
1704510582,"2024-01-06 03:09:42",B2045,CA1308,8869.68,879.7,344,113.43653,24.12277
1704510597,"2024-01-06 03:09:57",B2045,CA1308,8869.68,888.96,346,113.42601,24.15749
1704510612,"2024-01-06 03:10:12",B2045,CA1308,8869.68,909.332,353,113.419224,24.192965
1704510627,"2024-01-06 03:10:27",B2045,CA1308,8869.68,924.148,357,113.41684,24.219267
1704510642,"2024-01-06 03:10:42",B2045,CA1308,8869.68,940.816,2,113.41684,24.254414
1704510657,"2024-01-06 03:10:57",B2045,CA1308,8869.68,942.668,2,113.417877,24.289282
1704510672,"2024-01-06 03:11:12",B2045,CA1308,8869.68,944.52,2,113.419088,24.32515
1704510687,"2024-01-06 03:11:27",B2045,CA1308,8869.68,944.52,2,113.420364,24.361531
1704510702,"2024-01-06 03:11:42",B2045,CA1308,8869.68,944.52,2,113.42171,24.40161
1704510727,"2024-01-06 03:12:07",B2045,CA1308,8869.68,940.816,1,113.42321,24.45226
1704510742,"2024-01-06 03:12:22",B2045,CA1308,8869.68,940.816,2,113.424276,24.487335
1704510757,"2024-01-06 03:12:37",B2045,CA1308,8869.68,940.816,2,113.425339,24.523253
1704510772,"2024-01-06 03:12:52",B2045,CA1308,8900.16,940.816,2,113.426427,24.559192
1704510787,"2024-01-06 03:13:07",B2045,CA1308,8991.6,929.704,2,113.42746,24.59331
1704510802,"2024-01-06 03:13:22",B2045,CA1308,9121.14,920.444,1,113.42865,24.630798
1704510817,"2024-01-06 03:13:37",B2045,CA1308,9250.68,905.628,1,113.42977,24.66504
